location_id,pm2_5,pm10,no2,so2,o3,co,aqi
4924,1.36,2.13,1.87,0.28,57.27,103.05,1
4925,1.11,1.83,1.97,0.28,52.86,103.62,1
4926,1.99,2.88,1.03,0.28,66.9,100.33,2
4927,1.46,2.07,1.57,0.28,61.36,101.7,2
4928,1.63,2.47,1.43,0.28,63.88,100.54,2
4929,1.11,1.83,1.97,0.28,52.86,103.62,1
4931,1.11,1.83,1.97,0.28,52.86,103.62,1
4932,0.64,1.0,0.91,0.07,47.75,97.39,1
4933,1.11,1.83,1.97,0.28,52.86,103.62,1
4934,1.11,1.83,1.97,0.28,52.86,103.62,1
4935,1.11,1.83,1.97,0.28,52.86,103.62,1
4936,1.17,1.97,1.74,0.25,53.36,103.1,1
4938,13.4,37.91,1.71,0.7,71.75,100.8,2
4958,6.41,8.17,0.87,0.52,128.47,89.01,3
4959,10.21,10.72,1.2,0.95,71.6,121.81,2
4999,10.86,29.13,6.42,1.89,73.46,103.52,2
5012,1.21,2.84,0.35,0.11,50.45,66.3,1
5044,6.41,8.17,0.87,0.52,128.47,89.01,3
5056,15.17,16.38,0.82,0.32,127.58,108.58,3
5069,7.49,8.98,0.74,0.43,125.72,90.27,3
5073,15.17,16.38,0.82,0.32,127.58,108.58,3
5079,6.41,8.17,0.87,0.52,128.47,89.01,3
5081,7.03,7.38,0.79,0.04,87.36,86.43,2
5082,9.15,9.4,0.75,0.03,95.65,86.87,2
5084,6.37,9.01,4.41,1.5,111.87,104.33,3
5085,6.18,6.53,1.16,0.03,90.47,94.2,2
5086,2.44,2.71,0.2,0.02,89.92,67.43,2
5090,9.68,10.8,1.35,0.5,89.53,105.88,2
5091,19.13,19.74,0.73,0.13,119.28,116.29,3
5093,9.68,10.8,1.35,0.5,89.53,105.88,2
5098,15.17,16.38,0.82,0.32,127.58,108.58,3
5099,19.13,19.74,0.73,0.13,119.28,116.29,3
5101,9.68,10.8,1.35,0.5,89.53,105.88,2
5107,9.68,10.8,1.35,0.5,89.53,105.88,2
5108,6.41,8.17,0.87,0.52,128.47,89.01,3
5109,11.0,12.15,0.51,0.37,92.55,104.64,2
5110,9.68,10.8,1.35,0.5,89.53,105.88,2
5112,10.11,10.64,1.27,0.95,71.37,121.13,2
5113,10.21,10.72,1.2,0.95,71.6,121.81,2
5115,19.13,19.74,0.73,0.13,119.28,116.29,3
5116,10.21,10.72,1.2,0.95,71.6,121.81,2
5117,10.32,10.8,1.13,0.94,71.83,122.49,2
5118,10.21,10.72,1.2,0.95,71.6,121.81,2
5119,9.68,10.8,1.35,0.5,89.53,105.88,2
5120,9.68,10.8,1.35,0.5,89.53,105.88,2
5124,19.13,19.74,0.73,0.13,119.28,116.29,3
5125,10.21,10.72,1.2,0.95,71.6,121.81,2
5126,10.11,10.64,1.27,0.95,71.37,121.13,2
5128,10.21,10.72,1.2,0.95,71.6,121.81,2
5129,12.46,12.98,0.95,1.1,71.31,125.03,2
5130,10.32,10.8,1.13,0.94,71.83,122.49,2
5131,10.11,10.64,1.27,0.95,71.37,121.13,2
5132,9.28,9.71,1.03,0.77,70.53,122.22,2
5133,9.22,9.69,1.14,0.76,69.08,121.5,2
5134,10.32,10.8,1.13,0.94,71.83,122.49,2
5135,10.11,10.64,1.27,0.95,71.37,121.13,2
5136,10.32,10.8,1.13,0.94,71.83,122.49,2
5137,10.32,10.8,1.13,0.94,71.83,122.49,2
5138,11.83,12.39,1.16,1.15,72.27,123.66,2
5139,10.32,10.8,1.13,0.94,71.83,122.49,2
5140,11.83,12.39,1.16,1.15,72.27,123.66,2
5141,10.21,10.72,1.2,0.95,71.6,121.81,2
5142,10.42,10.88,1.07,0.94,72.06,123.17,2
5143,9.25,9.7,1.08,0.77,69.8,121.86,2
5144,10.32,10.8,1.13,0.94,71.83,122.49,2
5145,10.32,10.8,1.13,0.94,71.83,122.49,2
5146,11.83,12.39,1.16,1.15,72.27,123.66,2
5147,10.21,10.72,1.2,0.95,71.6,121.81,2
5148,8.33,8.73,1.02,0.61,67.41,121.28,2
5149,11.98,12.52,1.08,1.13,72.46,124.31,2
5150,11.98,12.52,1.08,1.13,72.46,124.31,2
5151,10.21,10.72,1.2,0.95,71.6,121.81,2
5152,9.83,10.26,1.01,0.75,67.21,122.23,2
5153,10.32,10.8,1.13,0.94,71.83,122.49,2
5154,10.32,10.8,1.13,0.94,71.83,122.49,2
5156,12.46,12.98,0.95,1.1,71.31,125.03,2
5157,11.83,12.39,1.16,1.15,72.27,123.66,2
5158,10.21,10.72,1.2,0.95,71.6,121.81,2
5159,9.25,9.7,1.08,0.77,69.8,121.86,2
5160,12.12,12.65,1.0,1.12,72.66,124.96,2
5161,11.98,12.52,1.08,1.13,72.46,124.31,2
5162,10.21,10.72,1.2,0.95,71.6,121.81,2
5163,10.21,10.72,1.2,0.95,71.6,121.81,2
5164,11.98,12.52,1.08,1.13,72.46,124.31,2
5166,19.13,19.74,0.73,0.13,119.28,116.29,3
5167,18.51,19.35,0.36,0.02,111.93,103.88,3
5168,9.68,10.8,1.35,0.5,89.53,105.88,2
5169,2.49,3.57,7.8,0.47,26.37,116.04,1
5170,5.62,6.1,9.5,1.64,57.14,124.71,1
5171,1.63,3.5,1.35,0.49,77.96,121.27,2
5172,5.54,5.87,8.27,1.5,64.6,125.98,2
5173,2.0,3.93,3.18,0.21,58.66,123.94,1
5175,2.49,3.57,7.8,0.47,26.37,116.04,1
5177,5.62,6.1,9.5,1.64,57.14,124.71,1
5178,6.41,8.17,0.87,0.52,128.47,89.01,3
5179,15.17,16.38,0.82,0.32,127.58,108.58,3
5182,0.52,0.55,2.04,0.45,62.03,108.78,2
5183,3.46,3.64,1.71,0.41,52.52,134.02,1
5184,3.63,3.87,1.59,0.49,44.5,125.93,1
5185,4.32,4.53,0.81,1.88,60.82,114.15,2
5186,0.52,0.61,2.14,0.25,48.91,108.42,1
5187,0.81,0.84,1.9,0.19,64.75,122.18,2
5188,2.84,2.95,2.17,0.23,50.37,140.09,1
5189,0.91,0.98,2.12,0.24,67.94,127.01,2
5190,2.84,2.95,2.17,0.23,50.37,140.09,1
5191,2.24,2.35,2.23,0.24,55.18,136.29,1
5192,1.24,1.37,2.46,0.27,62.87,130.89,2
5193,9.37,11.05,1.66,1.4,79.66,124.09,2
5194,0.5,0.5,1.83,0.38,58.92,105.76,1
5195,7.84,8.94,1.03,1.14,68.85,116.93,2
5196,10.13,14.87,1.34,0.64,74.26,107.18,2
5197,3.09,3.24,0.77,1.71,56.9,114.22,1
5198,0.52,0.61,2.14,0.25,48.91,108.42,1
5199,0.52,0.61,2.14,0.25,48.91,108.42,1
5200,3.27,3.45,1.97,0.31,46.86,134.73,1
5201,3.46,3.63,1.68,0.42,55.92,135.87,1
5202,6.6,7.47,1.13,1.15,63.31,116.38,2
5203,7.84,8.94,1.03,1.14,68.85,116.93,2
5204,8.36,9.24,0.87,1.23,72.6,117.63,2
5205,7.84,8.94,1.03,1.14,68.85,116.93,2
5206,3.26,3.39,2.22,0.24,46.71,140.36,1
5207,3.08,3.22,1.93,0.32,53.71,138.21,1
5208,3.46,3.64,1.71,0.41,52.52,134.02,1
5209,10.06,15.31,1.63,0.58,68.48,107.55,2
5210,0.91,0.98,2.12,0.24,67.94,127.01,2
5211,4.68,5.62,2.23,1.94,65.51,124.37,2
5212,4.91,5.35,1.25,1.84,60.46,117.28,2
5213,3.09,3.24,0.77,1.71,56.9,114.22,1
5214,9.6,12.47,1.65,1.12,75.91,118.55,2
5215,0.52,0.61,2.14,0.25,48.91,108.42,1
5216,9.6,12.47,1.65,1.12,75.91,118.55,2
5217,0.5,0.5,1.95,0.36,61.32,109.59,2
5218,6.31,6.86,0.9,1.38,62.82,115.1,2
5220,1.41,4.6,1.58,0.58,53.54,79.45,1
5222,3.87,5.4,2.31,0.55,49.65,114.74,1
5224,10.35,10.77,0.49,0.06,106.17,89.63,3
5225,16.91,17.81,1.2,0.34,84.4,124.37,2
5226,14.04,17.05,0.87,0.4,131.56,102.17,3
5227,11.26,18.97,0.73,0.06,107.69,100.31,3
5228,5.39,17.72,0.47,0.8,81.3,76.33,2
5229,10.21,14.13,2.29,2.83,84.77,107.52,2
5230,14.04,17.05,0.87,0.4,131.56,102.17,3
5231,1.22,3.9,1.1,0.61,60.99,71.61,2
5232,3.55,9.93,0.34,0.62,75.39,76.51,2
5233,1.38,2.86,0.48,0.13,46.98,67.97,1
5234,6.41,8.17,0.87,0.52,128.47,89.01,3
5235,15.17,16.38,0.82,0.32,127.58,108.58,3
5236,14.04,17.05,0.87,0.4,131.56,102.17,3
5237,5.66,6.0,0.34,0.1,72.24,81.09,2
5238,3.76,9.4,0.37,0.7,82.28,79.76,2
5239,1.38,2.86,0.48,0.13,46.98,67.97,1
5240,0.92,1.56,0.62,0.05,44.42,86.51,1
5241,0.92,1.56,0.62,0.05,44.42,86.51,1
5242,0.92,1.49,0.59,0.06,44.73,86.85,1
5243,1.38,2.86,0.48,0.13,46.98,67.97,1
5244,4.42,7.01,3.38,1.1,45.49,122.57,1
5245,3.76,9.4,0.37,0.7,82.28,79.76,2
5251,14.04,17.05,0.87,0.4,131.56,102.17,3
5252,1.21,2.84,0.35,0.11,50.45,66.3,1
5253,4.46,22.52,0.65,0.53,74.69,97.55,2
5254,1.75,2.3,0.97,0.23,34.94,73.94,1
5255,1.21,2.84,0.35,0.11,50.45,66.3,1
5256,2.79,3.67,1.53,0.31,46.44,95.38,1
5257,3.37,4.78,2.05,0.47,41.47,104.9,1
5258,1.23,2.81,0.44,0.15,50.52,67.29,1
5259,6.87,8.57,3.23,0.75,73.21,157.54,2
5260,3.05,4.88,2.08,0.5,40.52,101.1,1
5261,17.21,19.49,3.5,1.42,112.64,202.92,3
5262,1.21,2.84,0.35,0.11,50.45,66.3,1
5263,3.77,5.14,2.08,0.51,47.32,109.13,1
5264,15.52,16.85,3.74,0.65,94.1,195.11,2
5265,3.37,4.78,2.05,0.47,41.47,104.9,1
5266,3.79,4.29,1.34,0.2,58.25,111.38,1
5267,3.37,4.78,2.05,0.47,41.47,104.9,1
5268,1.21,2.84,0.35,0.11,50.45,66.3,1
5269,1.58,2.95,0.76,0.15,43.13,69.85,1
5270,1.38,2.86,0.48,0.13,46.98,67.97,1
5271,1.02,3.06,0.21,0.1,55.12,64.45,1
5272,0.99,3.29,0.19,0.11,56.33,64.26,1
5273,0.99,3.29,0.19,0.11,56.33,64.26,1
5274,1.08,3.23,0.76,0.4,61.08,69.44,2
5275,1.23,2.81,0.44,0.15,50.52,67.29,1
5276,1.23,2.81,0.44,0.15,50.52,67.29,1
5277,1.38,2.86,0.48,0.13,46.98,67.97,1
5278,1.21,2.84,0.35,0.11,50.45,66.3,1
5279,1.23,2.81,0.44,0.15,50.52,67.29,1
5280,2.46,2.89,1.4,0.17,49.21,100.79,1
5281,3.87,5.4,2.31,0.55,49.65,114.74,1
5282,1.38,2.86,0.48,0.13,46.98,67.97,1
5283,4.42,7.01,3.38,1.1,45.49,122.57,1
5284,1.38,2.86,0.48,0.13,46.98,67.97,1
5285,8.04,8.79,2.5,0.41,78.04,152.66,2
5286,1.12,2.94,0.33,0.12,52.82,65.87,1
5287,0.94,2.71,0.37,0.19,57.57,65.94,1
5288,1.38,2.86,0.48,0.13,46.98,67.97,1
5289,1.38,2.86,0.48,0.13,46.98,67.97,1
5290,1.38,2.86,0.48,0.13,46.98,67.97,1
5291,11.19,12.66,3.74,0.75,84.6,193.51,2
5292,19.09,22.25,6.72,2.2,104.04,265.65,3
5293,1.12,2.94,0.33,0.12,52.82,65.87,1
5294,1.12,2.94,0.33,0.12,52.82,65.87,1
5295,1.12,2.94,0.33,0.12,52.82,65.87,1
5296,1.12,2.94,0.33,0.12,52.82,65.87,1
5297,1.89,6.15,2.84,1.0,49.73,93.41,1
5298,1.37,4.95,1.57,0.59,51.74,78.62,1
5299,1.19,2.64,0.52,0.17,45.36,67.04,1
5300,0.99,3.55,0.23,0.13,55.95,64.57,1
5301,1.08,2.77,0.38,0.13,49.41,65.68,1
5302,0.99,3.55,0.23,0.13,55.95,64.57,1
5303,1.71,2.68,1.13,0.19,30.72,70.42,1
5304,1.05,3.0,0.38,0.16,51.94,65.77,1
5305,17.1,18.85,4.1,1.1,97.51,205.73,2
5306,14.04,17.05,0.87,0.4,131.56,102.17,3
5307,0.87,1.73,0.46,0.03,58.68,75.48,1
5308,14.04,17.05,0.87,0.4,131.56,102.17,3
5309,3.39,3.79,1.83,0.17,55.77,121.63,1
5310,14.04,17.05,0.87,0.4,131.56,102.17,3
5311,14.04,17.05,0.87,0.4,131.56,102.17,3
5312,14.04,17.05,0.87,0.4,131.56,102.17,3
5317,3.38,8.34,0.41,0.64,79.38,79.14,2
5318,3.38,8.34,0.41,0.64,79.38,79.14,2
5319,3.16,8.29,0.43,0.59,72.72,77.03,2
5320,3.16,8.29,0.43,0.59,72.72,77.03,2
5321,3.16,8.29,0.43,0.59,72.72,77.03,2
5324,3.16,8.29,0.43,0.59,72.72,77.03,2
5325,15.17,16.38,0.82,0.32,127.58,108.58,3
5326,3.16,8.29,0.43,0.59,72.72,77.03,2
5327,5.82,10.91,4.78,0.21,55.22,116.48,1
5328,9.85,11.59,2.78,0.78,76.55,119.77,2
5329,6.03,8.93,3.86,0.35,58.9,114.16,1
5330,3.16,8.29,0.43,0.59,72.72,77.03,2
5331,1.94,3.87,0.68,0.09,70.15,91.96,2
5333,13.58,19.52,3.96,2.14,62.25,128.02,2
5334,3.38,8.34,0.41,0.64,79.38,79.14,2
5337,5.84,16.2,0.98,1.05,61.43,102.95,2
5343,0.5,0.5,1.06,0.02,26.87,123.41,1
5344,0.5,0.5,1.06,0.02,26.87,123.41,1
5345,3.16,8.29,0.43,0.59,72.72,77.03,2
5346,3.16,8.29,0.43,0.59,72.72,77.03,2
5347,3.67,4.87,6.03,1.58,87.92,130.0,2
5349,16.34,20.68,3.88,1.6,71.93,133.43,2
5352,1.96,4.11,2.11,0.12,44.99,101.68,1
5356,16.34,20.68,3.88,1.6,71.93,133.43,2
5361,7.3,22.24,0.45,0.77,83.58,76.39,2
5362,0.83,1.14,0.26,0.04,50.23,104.03,1
5363,3.17,3.47,4.47,0.21,39.96,145.02,1
5365,33.7,38.22,9.4,33.22,67.74,172.94,3
5368,6.23,10.84,1.96,1.12,106.29,95.77,3
5369,1.76,7.67,0.39,0.53,76.54,97.0,2
5370,7.3,22.24,0.45,0.77,83.58,76.39,2
5371,1.8,3.25,0.54,0.09,68.6,90.81,2
5373,2.67,8.46,0.81,0.69,73.51,115.07,2
5374,1.69,6.61,0.84,0.5,26.07,107.05,1
5375,3.76,4.76,2.94,1.05,89.36,122.04,2
5376,1.45,1.79,3.07,0.32,29.91,96.96,1
5377,1.56,2.09,0.95,0.27,67.41,100.51,2
5378,3.87,4.12,1.46,0.38,62.24,161.6,2
5379,13.58,19.52,3.96,2.14,62.25,128.02,2
5380,0.5,0.5,0.31,0.01,31.17,112.75,1
5382,6.55,9.61,4.1,0.45,59.82,116.38,1
5383,1.94,2.64,0.86,0.14,85.85,83.55,2
5384,12.06,16.26,2.84,2.07,75.13,115.26,2
5388,4.9,7.24,5.87,1.39,87.24,107.34,2
5389,4.9,7.24,5.87,1.39,87.24,107.34,2
5390,10.07,20.52,1.18,1.15,100.3,106.96,3
5392,4.9,7.24,5.87,1.39,87.24,107.34,2
5395,8.0,15.4,0.68,0.79,104.37,105.0,3
5404,26.99,30.89,13.5,0.84,9.9,606.92,3
5408,4.46,6.41,5.06,3.36,17.29,120.68,1
5443,4.85,6.02,4.96,1.61,20.83,149.04,1
5451,15.6,22.9,3.62,0.32,57.7,130.35,2
5452,2.29,2.44,0.59,0.1,77.61,77.34,2
5456,0.77,1.32,0.29,0.33,62.37,66.7,2
5459,1.65,5.88,0.01,0.06,72.38,71.29,2
5460,1.67,5.95,0.01,0.06,71.97,71.13,2
5461,1.52,5.11,0.01,0.06,72.84,71.93,2
5462,1.76,6.64,0.01,0.07,72.89,70.92,2
5463,1.59,5.6,0.01,0.06,72.82,71.71,2
5464,1.75,6.5,0.01,0.07,72.74,70.96,2
5465,1.76,6.64,0.01,0.07,72.89,70.92,2
5466,1.49,4.74,0.06,0.07,68.9,70.26,2
5467,1.86,6.85,0.01,0.06,71.34,70.85,2
5468,1.65,5.88,0.01,0.06,72.38,71.29,2
5469,1.75,6.5,0.01,0.07,72.74,70.96,2
5470,1.17,3.05,0.04,0.06,67.45,69.9,2
5471,0.54,0.91,0.18,0.18,66.35,66.28,2
5472,0.87,1.59,0.16,0.15,64.36,68.48,2
5473,0.6,1.02,0.22,0.16,69.42,69.15,2
5474,0.74,1.28,0.26,0.21,66.03,68.58,2
5475,0.78,1.58,0.14,0.22,65.08,67.88,2
5476,0.65,1.15,0.22,0.27,64.17,66.61,2
5477,0.72,1.48,0.09,0.19,65.89,67.66,2
5478,0.56,0.98,0.15,0.21,64.79,65.39,2
5479,0.77,1.32,0.29,0.33,62.37,66.7,2
5480,1.01,2.57,0.03,0.09,68.66,70.28,2
5481,0.77,1.32,0.29,0.33,62.37,66.7,2
5482,1.18,3.54,0.03,0.07,71.9,71.99,2
5483,0.84,1.68,0.2,0.25,64.23,68.08,2
5484,0.77,1.32,0.29,0.33,62.37,66.7,2
5485,0.91,2.05,0.11,0.16,66.13,69.47,2
5486,1.04,2.95,0.02,0.06,69.68,71.53,2
5487,1.23,3.57,0.03,0.07,71.89,72.26,2
5488,1.43,4.64,0.01,0.07,72.5,73.6,2
5489,0.91,2.01,0.14,0.18,65.45,68.74,2
5490,0.77,1.32,0.29,0.33,62.37,66.7,2
5491,1.09,3.06,0.03,0.08,70.27,71.14,2
5503,3.11,11.18,0.18,0.48,90.99,115.45,2
5504,3.85,3.88,1.5,0.06,64.94,130.87,2
5505,16.93,17.79,7.88,0.87,6.4,406.06,2
5507,3.11,11.18,0.18,0.48,90.99,115.45,2
5509,24.85,28.35,13.72,0.94,10.39,611.86,2
5515,1.17,1.62,0.28,0.66,63.59,72.87,2
5516,9.2,49.47,0.05,0.03,63.1,67.46,2
5517,13.87,53.54,0.07,0.17,59.85,69.82,3
5518,1.25,1.62,0.3,0.55,64.25,74.69,2
5520,1.51,2.61,0.2,0.43,61.71,74.51,2
5521,1.17,1.58,0.28,0.59,63.56,73.34,2
5522,1.17,1.62,0.28,0.66,63.59,72.87,2
5523,1.17,1.62,0.28,0.66,63.59,72.87,2
5524,1.54,2.42,0.18,0.37,61.04,75.22,2
5525,2.25,2.72,0.29,0.14,59.19,89.55,1
5526,13.87,53.54,0.07,0.17,59.85,69.82,3
5527,1.66,5.56,0.1,0.14,61.81,71.93,2
5528,1.45,2.5,0.16,0.31,61.16,74.57,2
5529,1.28,1.76,0.3,0.7,65.75,74.85,2
5530,1.25,1.62,0.3,0.55,64.25,74.69,2
5531,1.54,2.42,0.18,0.37,61.04,75.22,2
5532,1.51,2.61,0.2,0.43,61.71,74.51,2
5533,1.17,1.62,0.28,0.66,63.59,72.87,2
5534,1.54,2.42,0.18,0.37,61.04,75.22,2
5535,1.17,1.62,0.28,0.66,63.59,72.87,2
5536,1.76,7.05,0.09,0.13,62.63,72.32,2
5537,1.54,2.42,0.18,0.37,61.04,75.22,2
5538,0.98,1.49,0.3,0.57,62.49,72.28,2
5539,1.17,1.62,0.28,0.66,63.59,72.87,2
5540,26.99,30.89,13.5,0.84,9.9,606.92,3
5541,24.85,28.35,13.72,0.94,10.39,611.86,2
5542,42.89,45.17,13.55,4.14,2.34,805.33,3
5544,45.67,51.07,21.78,3.24,2.28,829.26,3
5545,0.53,0.71,0.32,0.11,19.13,88.84,1
5546,32.96,37.41,8.77,1.76,0.9,424.16,3
5547,4.26,6.64,3.72,0.91,14.8,139.35,1
5548,5.08,7.94,3.96,1.01,13.03,149.21,1
5549,8.37,16.8,0.94,0.93,100.76,102.66,3
5551,47.77,49.93,10.99,2.61,0.21,880.43,3
5552,29.58,34.47,15.11,0.86,7.07,619.76,3
5556,16.34,20.68,3.88,1.6,71.93,133.43,2
5557,3.17,3.47,4.47,0.21,39.96,145.02,1
5558,7.37,10.11,7.59,2.69,17.05,184.13,1
5559,16.72,17.82,3.73,0.72,6.74,264.83,2
5563,16.34,20.68,3.88,1.6,71.93,133.43,2
5565,5.25,6.06,3.63,0.66,14.95,187.89,1
5566,17.37,18.62,4.19,0.51,6.31,302.54,2
5569,42.27,45.68,15.51,4.63,4.34,769.98,3
5570,28.27,32.58,14.39,0.92,7.6,608.58,3
5571,1.99,2.22,1.11,0.75,74.64,78.09,2
5574,5.08,7.94,3.96,1.01,13.03,149.21,1
5575,9.49,11.61,4.48,1.29,68.3,134.09,2
5576,22.3,28.19,15.26,0.94,15.82,491.28,2
5577,2.96,11.3,0.2,0.51,91.68,114.34,2
5581,26.99,30.89,13.5,0.84,9.9,606.92,3
5585,11.04,13.11,10.41,4.97,9.5,255.16,2
5586,26.44,30.34,14.25,0.97,7.66,612.68,3
5587,7.7,16.8,3.63,0.25,26.06,180.5,1
5588,32.06,37.64,16.99,1.16,3.8,609.48,3
5590,13.83,15.35,7.89,1.7,11.87,303.61,2
5592,9.24,13.34,4.99,5.25,21.93,129.73,1
5593,10.0,21.63,0.1,0.29,32.71,82.12,2
5594,38.93,42.75,15.76,5.19,3.23,517.0,3
5595,1.39,1.67,2.9,0.28,41.15,92.98,1
5596,4.46,6.41,5.06,3.36,17.29,120.68,1
5598,26.44,30.34,14.25,0.97,7.66,612.68,3
5599,1.68,3.19,4.57,3.15,17.32,115.55,1
5601,28.95,32.92,16.18,3.92,7.31,620.78,3
5602,26.38,30.7,6.69,3.49,4.89,379.2,3
5603,4.63,5.86,3.38,1.67,22.74,128.58,1
5604,20.3,21.72,14.8,1.48,7.87,489.68,2
5607,1.82,2.59,2.19,0.68,18.36,102.22,1
5608,8.07,8.99,4.22,0.53,12.58,284.48,1
5609,6.28,7.75,3.75,2.06,30.1,171.55,1
5610,26.99,30.89,13.5,0.84,9.9,606.92,3
5611,2.23,3.26,4.22,1.44,14.83,136.93,1
5612,6.99,8.77,6.99,0.62,18.61,291.6,1
5613,24.85,28.35,13.72,0.94,10.39,611.86,2
5614,17.09,19.12,2.1,0.96,57.84,193.28,2
5615,25.07,29.06,5.3,4.87,5.85,402.28,3
5616,24.85,28.35,13.72,0.94,10.39,611.86,2
5617,26.44,30.34,14.25,0.97,7.66,612.68,3
5619,14.05,14.76,6.88,2.44,14.23,321.88,2
5621,6.97,8.42,5.46,1.22,7.0,211.93,1
5622,26.99,30.89,13.5,0.84,9.9,606.92,3
5623,1.68,3.19,4.57,3.15,17.32,115.55,1
5624,1.68,3.19,4.57,3.15,17.32,115.55,1
5625,50.52,54.28,20.56,4.8,3.19,855.79,4
5626,26.99,30.89,13.5,0.84,9.9,606.92,3
5627,26.44,30.34,14.25,0.97,7.66,612.68,3
5628,18.79,20.61,2.77,2.51,60.1,175.76,2
5630,26.99,30.89,13.5,0.84,9.9,606.92,3
5631,16.25,32.08,2.02,0.88,21.1,118.72,2
5632,5.29,5.72,7.75,0.73,10.01,227.62,1
5633,6.99,8.77,6.99,0.62,18.61,291.6,1
5634,26.44,30.34,14.25,0.97,7.66,612.68,3
5635,9.45,11.79,6.96,0.57,19.72,342.45,1
5636,10.87,11.53,9.29,0.47,4.16,326.2,2
5638,6.67,11.1,3.27,0.3,21.48,171.51,1
5639,28.27,32.58,14.39,0.92,7.6,608.58,3
5641,24.85,28.35,13.72,0.94,10.39,611.86,2
5642,3.92,5.01,4.2,1.84,18.71,119.33,1
5644,5.08,7.94,3.96,1.01,13.03,149.21,1
5645,1.68,3.19,4.57,3.15,17.32,115.55,1
5646,2.17,4.87,1.62,0.62,19.85,66.02,1
5647,1.92,3.56,5.14,3.97,16.71,116.91,1
5648,14.37,16.08,8.15,1.54,8.78,383.53,2
5649,1.31,2.21,3.24,0.97,19.55,107.62,1
5650,28.27,32.58,14.39,0.92,7.6,608.58,3
5652,18.71,20.21,6.83,1.77,8.66,336.42,2
5655,7.61,10.33,6.78,1.66,17.32,208.14,1
5657,20.3,21.72,14.8,1.48,7.87,489.68,2
5659,20.3,21.72,14.8,1.48,7.87,489.68,2
5661,6.25,11.86,0.44,0.21,31.41,86.72,1
5662,13.24,14.59,7.97,0.64,11.61,414.56,2
5664,4.57,6.53,4.89,3.14,18.34,126.96,1
5665,24.85,28.35,13.72,0.94,10.39,611.86,2
5667,4.83,5.98,4.51,1.57,21.23,147.44,1
5668,4.87,5.56,3.8,1.51,75.0,131.35,2
5674,2.09,4.49,3.37,1.36,72.19,113.3,2
5676,1.39,1.65,1.0,0.26,66.35,100.63,2
5677,1.64,2.64,1.76,0.33,63.09,102.14,2
5678,0.82,1.99,1.04,0.04,39.39,80.07,1
5679,0.96,2.28,1.03,0.04,39.99,81.42,1
5680,1.65,2.21,1.0,0.3,67.44,100.62,2
5681,2.07,2.75,0.55,0.12,68.57,100.43,2
5682,2.35,3.51,0.59,0.16,67.08,98.47,2
5683,2.08,3.24,0.74,0.13,55.67,98.28,1
5684,2.25,3.5,0.67,0.15,61.49,98.67,2
5685,1.98,3.07,0.79,0.12,51.86,98.0,1
5686,2.13,2.51,0.58,0.13,67.9,96.75,2
5687,2.38,3.18,0.53,0.14,68.36,101.31,2
5688,2.26,2.77,0.55,0.13,68.63,98.42,2
5689,1.69,2.85,1.8,0.35,63.08,101.87,2
5690,2.26,2.77,0.55,0.13,68.63,98.42,2
5691,1.38,2.35,0.64,0.08,49.52,90.69,1
5692,1.5,2.56,0.72,0.1,52.42,92.73,1
5693,1.91,3.38,1.79,0.39,67.25,102.83,2
5694,1.69,2.85,1.8,0.35,63.08,101.87,2
5695,2.37,3.43,0.54,0.15,67.08,100.51,2
5696,1.82,2.67,0.62,0.19,67.48,95.81,2
5697,1.81,2.51,0.57,0.18,68.23,94.74,2
5698,1.5,2.51,1.5,0.27,59.54,100.28,1
5699,1.82,2.67,0.62,0.19,67.48,95.81,2
5700,1.73,2.96,0.7,0.12,61.94,96.77,2
5701,1.79,3.1,1.66,0.36,65.38,101.72,2
5702,1.69,2.85,1.8,0.35,63.08,101.87,2
5703,2.2,3.34,0.59,0.15,65.73,99.6,2
5704,2.37,3.43,0.54,0.15,67.08,100.51,2
5705,2.37,3.43,0.54,0.15,67.08,100.51,2
5706,1.45,2.39,1.31,0.24,60.07,99.63,2
5707,1.82,2.96,1.37,0.32,67.81,101.69,2
5708,1.55,4.58,1.48,0.29,60.55,103.56,2
5709,1.7,2.28,0.92,0.26,67.68,101.07,2
5711,1.39,1.65,1.0,0.26,66.35,100.63,2
5713,1.48,1.87,0.97,0.26,66.88,100.57,2
5714,1.39,1.74,1.19,0.36,65.41,97.08,2
5715,1.6,2.2,0.93,0.26,68.27,100.68,2
5716,1.78,2.93,1.42,0.31,66.36,101.09,2
5717,1.78,2.93,1.42,0.31,66.36,101.09,2
5718,1.78,2.93,1.42,0.31,66.36,101.09,2
5719,1.45,2.13,4.58,0.34,19.1,94.27,1
5720,1.69,6.61,0.84,0.5,26.07,107.05,1
5721,2.73,8.98,0.43,0.66,74.75,102.17,2
5722,5.95,17.79,1.0,1.19,63.12,102.8,2
5723,5.84,16.2,0.98,1.05,61.43,102.95,2
5724,4.55,12.13,0.74,0.64,59.29,102.12,1
5725,5.84,16.2,0.98,1.05,61.43,102.95,2
5726,2.83,11.02,0.66,0.84,83.85,99.98,2
5727,1.23,1.58,2.55,0.4,55.2,113.93,1
5729,2.11,2.33,2.52,0.37,53.6,139.99,1
5730,2.48,2.6,2.46,0.42,50.22,151.3,1
5731,0.75,1.04,1.9,0.66,48.51,108.56,1
5733,0.85,1.28,2.61,0.65,46.99,110.5,1
5734,1.99,2.46,4.83,0.53,28.81,96.92,1
