location_id,pm2_5,pm10,no2,so2,o3,co,aqi,temperature,humidity,wind_speed,latitude,longitude,pollution_source
5649,1.31,2.21,3.24,0.97,19.55,107.62,1,24.87,73,2.88,13.67,79.35,unknown
5650,28.27,32.58,14.39,0.92,7.6,608.58,3,29.83,71,4.06,28.5627763,77.1180053,vehicular
5652,18.71,20.21,6.83,1.77,8.66,336.42,2,30.12,68,3.24,25.5941,85.1376,vehicular
5655,7.61,10.33,6.78,1.66,17.32,208.14,1,28.42,72,4.18,13.0052189,80.2398125,industrial
5657,20.3,21.72,14.8,1.48,7.87,489.68,2,28.15,87,3.72,26.8821003,80.9302753,vehicular
5659,20.3,21.72,14.8,1.48,7.87,489.68,2,28.18,87,3.79,26.8458805,80.9365541,vehicular
5661,6.25,11.86,0.44,0.21,31.41,86.72,1,23.07,93,2.63,18.5011743,73.8165527,unknown
5662,13.24,14.59,7.97,0.64,11.61,414.56,2,28.93,80,3.45,26.4703136,80.3229863,vehicular
5664,4.57,6.53,4.89,3.14,18.34,126.96,1,29.37,71,0.47,16.507014,80.627767,industrial
5665,24.85,28.35,13.72,0.94,10.39,611.86,2,29.98,71,3.72,28.6603346,77.3572563,vehicular
5667,4.83,5.98,4.51,1.57,21.23,147.44,1,23.94,92,1.65,22.9682591,76.064118,industrial
5668,4.87,5.56,3.8,1.51,75.0,131.35,2,19.13,82,1.83,59.91487,10.763,unknown
5674,2.09,4.49,3.37,1.36,72.19,113.3,2,19.15,75,2.72,59.13816,9.6522,unknown
5676,1.39,1.65,1.0,0.26,66.35,100.63,2,20.99,71,6.99,50.9508329994749,1.8425,natural
5677,1.64,2.64,1.76,0.33,63.09,102.14,2,21.81,53,6.02,50.438677999473,3.433458,natural
5678,0.82,1.99,1.04,0.04,39.39,80.07,1,25.29,49,5.04,43.5608348885067,1.39500278786205,natural
5679,0.96,2.28,1.03,0.04,39.99,81.42,1,25.29,49,5.04,43.556946,1.406389,natural
5680,1.65,2.21,1.0,0.3,67.44,100.62,2,21.49,61,6.54,51.0112059994752,2.293056,natural
5681,2.07,2.75,0.55,0.12,68.57,100.43,2,19.77,58,4.89,48.8594439994682,2.351111,natural
5682,2.35,3.51,0.59,0.16,67.08,98.47,2,20.24,64,5.22,47.5946059994655,1.303647,natural
5683,2.08,3.24,0.74,0.13,55.67,98.28,1,20.35,59,6.19,46.8646579994644,1.772119,natural
5684,2.25,3.5,0.67,0.15,61.49,98.67,2,20.52,61,5.96,47.1699999994648,1.409444,natural
5685,1.98,3.07,0.79,0.12,51.86,98.0,1,20.42,58,6.04,46.7983329994643,1.6938190000000002,natural
5686,2.13,2.51,0.58,0.13,67.9,96.75,2,19.42,60,7.24,48.7608889994679,1.233781,natural
5687,2.38,3.18,0.53,0.14,68.36,101.31,2,18.96,63,5.65,48.3904559994671,1.955953,natural
5688,2.26,2.77,0.55,0.13,68.63,98.42,2,18.99,63,6.23,48.437968999467195,1.470575,natural
5689,1.69,2.85,1.8,0.35,63.08,101.87,2,21.85,52,5.71,50.3585599994727,3.50793,natural
5690,2.26,2.77,0.55,0.13,68.63,98.42,2,18.91,63,6.11,48.4448359994672,1.509281,natural
5691,1.38,2.35,0.64,0.08,49.52,90.69,1,19.64,59,4.57,46.8147189994643,2.610806,natural
5692,1.5,2.56,0.72,0.1,52.42,92.73,1,19.7,60,4.75,47.0826499994647,2.404492,natural
5693,1.91,3.38,1.79,0.39,67.25,102.83,2,21.85,53,5.81,50.3666639994728,3.082778,natural
5694,1.69,2.85,1.8,0.35,63.08,101.87,2,22.04,52,5.62,50.36471899947279,3.5236110000000003,natural
5695,2.37,3.43,0.54,0.15,67.08,100.51,2,19.99,63,4.12,47.8374309994659,1.944611,natural
5696,1.82,2.67,0.62,0.19,67.48,95.81,2,21.82,60,5.68,47.3949999994651,0.7046,natural
5697,1.81,2.51,0.57,0.18,68.23,94.74,2,21.62,60,5.5,47.4193389994652,0.684139,natural
5698,1.5,2.51,1.5,0.27,59.54,100.28,1,21.75,49,4.58,50.278335999472496,3.973611,natural
5699,1.82,2.67,0.62,0.19,67.48,95.81,2,21.5,59,5.96,47.344499999465,0.653322,natural
5700,1.73,2.96,0.7,0.12,61.94,96.77,2,20.07,59,6.46,47.9979809994662,2.720156,natural
5701,1.79,3.1,1.66,0.36,65.38,101.72,2,21.74,52,6.18,50.1752779994721,3.234167,natural
5702,1.69,2.85,1.8,0.35,63.08,101.87,2,21.89,52,5.87,50.3274999994726,3.4,natural
5703,2.2,3.34,0.59,0.15,65.73,99.6,2,19.54,62,4.57,47.9590139994661,2.010036,natural
5704,2.37,3.43,0.54,0.15,67.08,100.51,2,19.81,62,4.45,47.9180779994661,1.966347,natural
5705,2.37,3.43,0.54,0.15,67.08,100.51,2,19.72,62,4.68,47.905982999466,1.900361,natural
5706,1.45,2.39,1.31,0.24,60.07,99.63,2,21.56,50,4.28,50.0930799994718,3.850003,natural
5707,1.82,2.96,1.37,0.32,67.81,101.69,2,21.82,53,6.13,50.449455999473095,2.9,natural
5708,1.55,4.58,1.48,0.29,60.55,103.56,2,26.09,29,6.02,44.0535311975936,4.69736248588371,natural
5709,1.7,2.28,0.92,0.26,67.68,101.07,2,20.66,58,7.13,51.0513889994753,2.423056,natural
5711,1.39,1.65,1.0,0.26,66.35,100.63,2,20.99,71,6.99,50.9470999994749,1.84276,natural
5713,1.48,1.87,0.97,0.26,66.88,100.57,2,21.33,63,6.31,50.981663999475,2.143056,natural
5714,1.39,1.74,1.19,0.36,65.41,97.08,2,19.91,70,6.54,50.6938919994739,1.576389,natural
5715,1.6,2.2,0.93,0.26,68.27,100.68,2,21.47,59,5.19,50.7483329994742,2.254722,natural
5716,1.78,2.93,1.42,0.31,66.36,101.09,2,21.9,53,5.11,50.6294439994737,3.090833,natural
5717,1.78,2.93,1.42,0.31,66.36,101.09,2,21.89,55,4.82,50.7754809994743,3.127047,natural
5718,1.78,2.93,1.42,0.31,66.36,101.09,2,21.84,55,4.71,50.7254499994741,3.159958,natural
5719,1.45,2.13,4.58,0.34,19.1,94.27,1,21.48,67,3.02,47.8202480001832,7.538682999893029,unknown
5720,1.69,6.61,0.84,0.5,26.07,107.05,1,30.02,68,3.7,14.6661999997358,-61.1501,natural
5721,2.73,8.98,0.43,0.66,74.75,102.17,2,18.99,85,9.68,48.5166689994673,-2.75,natural
5722,5.95,17.79,1.0,1.19,63.12,102.8,2,20.33,82,7.84,47.8319439994659,-1.836667,unknown
5723,5.84,16.2,0.98,1.05,61.43,102.95,2,20.23,82,8.52,48.0926809994664,-1.690319,unknown
5724,4.55,12.13,0.74,0.64,59.29,102.12,1,20.15,79,9.97,48.6549969994677,-1.994167,natural
5725,5.84,16.2,0.98,1.05,61.43,102.95,2,20.3,82,8.53,48.1075139513805,-1.67916686168757,unknown
5726,2.83,11.02,0.66,0.84,83.85,99.98,2,19.15,95,7.8,47.9958299994662,-4.09944,unknown
5727,1.23,1.58,2.55,0.4,55.2,113.93,1,23.15,57,2.69,49.6016364785903,17.2378618184979,unknown
5729,2.11,2.33,2.52,0.37,53.6,139.99,1,23.55,64,2.7,49.9460043993667,17.9095321564341,unknown
5730,2.48,2.6,2.46,0.42,50.22,151.3,1,23.59,62,2.74,49.8391736740214,18.2633785468488,unknown
5731,0.75,1.04,1.9,0.66,48.51,108.56,1,20.61,63,3.91,49.4016509339586,15.6099348606165,natural
5733,0.85,1.28,2.61,0.65,46.99,110.5,1,20.2,67,3.77,49.1501663523476,15.439075293577,unknown
5734,1.99,2.46,4.83,0.53,28.81,96.92,1,21.48,67,1.83,47.54110000003129,7.58327999961538,unknown
5735,1.37,1.67,2.71,0.13,33.65,98.93,1,21.21,72,0.64,47.067700000042095,8.30067999965945,unknown
5736,1.59,1.89,2.85,0.36,33.36,98.18,1,20.9,63,2.41,47.43870000028494,8.57011999966538,unknown
5737,0.66,0.75,1.58,0.05,27.99,91.79,1,20.89,66,1.7,47.37089999996605,8.52354000039437,natural
5738,1.54,1.85,3.11,0.24,30.04,88.46,1,22.51,61,1.94,46.13899999973464,7.148329999799844,unknown
5740,5.07,5.39,1.35,0.65,64.02,101.56,2,19.38,48,1.59,39.483617,-79.026383,unknown
5741,5.07,5.39,1.35,0.65,64.02,101.56,2,18.11,48,1.56,39.4452,-79.0691,unknown
5742,24.85,28.35,13.72,0.94,10.39,611.86,2,30.07,70,3.96,28.6310495,77.2846218,vehicular
5743,26.99,30.89,13.5,0.84,9.9,606.92,3,30.1,68,3.82,28.7407056,77.0577492,vehicular
5744,26.44,30.34,14.25,0.97,7.66,612.68,3,29.82,71,4.06,28.4997315,77.2649067,vehicular
5745,23.14,26.18,4.83,1.98,34.66,304.06,2,27.06,89,2.9,22.5565568,87.895755,vehicular
5748,13.87,53.54,0.07,0.17,59.85,69.82,3,15.93,36,3.14,-19.2509,146.8073,unknown
5751,1.58,1.88,0.3,0.39,62.67,79.83,2,8.39,64,2.2,-27.5434,152.3343,natural
5753,24.85,28.35,13.72,0.94,10.39,611.86,2,30.0,70,3.81,28.6687803,77.3130982,vehicular
5754,26.44,30.34,14.25,0.97,7.66,612.68,3,29.96,70,4.1,28.5828503,77.2321778,vehicular
5755,24.85,28.35,13.72,0.94,10.39,611.86,2,30.01,70,4.03,28.6125027,77.2351994,vehicular
5757,3.16,4.04,1.78,0.45,78.21,95.87,2,15.14,82,0.63,45.511984,-122.482029,natural
5758,13.58,19.52,3.96,2.14,62.25,128.02,2,29.72,68,1.84,41.128889,29.049722,vehicular
5759,24.85,28.35,13.72,0.94,10.39,611.86,2,30.04,70,3.88,28.67795,77.29868,vehicular
5760,30.11,34.83,14.52,0.88,7.54,604.49,3,29.86,72,2.91,28.5206826,76.8023871,vehicular
5761,26.99,30.89,13.5,0.84,9.9,606.92,3,30.06,69,3.97,28.7258373,77.1605631,vehicular
5762,26.99,30.89,13.5,0.84,9.9,606.92,3,30.07,69,4.0,28.6957202,77.1812947,vehicular
5763,28.83,33.43,15.26,1.14,8.77,633.53,3,29.8,73,3.59,28.8446874,77.0332666,vehicular
5765,26.44,30.34,14.25,0.97,7.66,612.68,3,29.88,71,4.06,28.5366411,77.2664587,vehicular
5766,26.44,30.34,14.25,0.97,7.66,612.68,3,29.98,70,4.07,28.5639543,77.2587868,vehicular
5768,0.8,1.62,1.28,0.04,77.02,92.43,2,16.03,67,2.55,44.147202,-105.530296,natural
5774,4.56,7.61,6.88,1.66,68.77,152.21,2,20.28,46,2.91,39.988842,-75.207205,industrial
5775,11.32,17.28,3.82,1.79,60.88,124.32,2,27.59,54,0.63,41.0025,28.975278,industrial
5776,5.78,6.37,4.83,1.88,71.26,135.75,2,18.53,82,1.81,59.9211,10.83363,industrial
5778,6.48,18.88,0.92,1.12,84.6,78.16,2,20.62,53,1.34,35.743477,-120.877239,unknown
5779,11.32,17.28,3.82,1.79,60.88,124.32,2,29.85,66,0.55,41.038333,28.888056,industrial
5780,11.32,17.28,3.82,1.79,60.88,124.32,2,30.2,66,0.63,41.057672,28.945682,industrial
5781,10.23,15.44,3.47,1.63,60.73,118.55,2,29.96,64,0.12,40.987368,28.72999,industrial
5784,1.27,3.65,0.59,0.22,57.82,113.29,1,18.95,80,8.9,53.72555599995296,-7.791389000428379,natural
5786,13.51,18.63,3.58,2.31,68.08,123.52,2,28.72,60,0.73,40.89,29.2075,industrial
5787,11.94,17.12,3.63,2.18,66.04,121.81,2,29.69,62,0.69,40.99431,29.069452,industrial
5788,13.58,19.52,3.96,2.14,62.25,128.02,2,29.91,64,0.75,41.015278,29.024999999999995,vehicular
5789,14.68,15.43,1.68,0.17,109.46,114.03,3,18.44,52,1.2,48.374739,-119.568756,burning
5791,7.55,22.67,0.36,0.62,82.16,80.39,2,25.96,62,1.86,33.85966,-118.2007,unknown
5792,7.68,20.66,0.5,0.67,84.37,87.43,2,25.35,42,0.95,34.0309,-117.617403,unknown
5801,13.58,19.52,3.96,2.14,62.25,128.02,2,29.91,64,0.75,41.003818,29.026914,vehicular
5802,11.32,17.28,3.82,1.79,60.88,124.32,2,29.79,65,0.45,41.014722,28.954721999999997,industrial
5804,13.12,13.79,1.58,0.14,112.88,104.7,3,17.2,66,1.8,47.645351,-117.589027,unknown
5813,15.23,21.93,4.3,2.1,58.39,134.31,2,29.66,75,2.64,41.251123,29.038281,vehicular
5815,3.0,10.22,0.04,0.89,46.33,72.54,1,20.01,73,1.4,19.569799,-155.080597,unknown
5817,22.4,23.85,1.67,0.32,130.12,129.73,3,13.25,40,1.06,37.565582,-118.723583,burning
5818,7.36,11.16,0.47,0.05,105.64,88.29,3,18.57,48,0.78,40.496408,-112.03630499999998,unknown
5821,3.17,3.47,4.47,0.21,39.96,145.02,1,27.98,74,1.46,30.320193,-81.687012,unknown
5822,24.51,26.16,1.51,0.34,121.18,134.72,3,19.53,35,1.07,37.359406,-118.394766,burning
5823,24.51,26.16,1.51,0.34,121.18,134.72,3,19.53,35,1.07,37.36094,-118.39395,burning
5825,21.88,28.89,3.07,1.33,86.67,135.63,2,25.69,72,0.74,41.276467,31.433419,industrial
5827,24.51,26.16,1.51,0.34,121.18,134.72,3,19.53,35,1.07,37.353816,-118.389723,burning
5829,13.38,14.74,1.29,0.36,127.73,107.54,3,10.17,41,0.97,37.784311,-119.073794,unknown
5830,24.51,26.16,1.51,0.34,121.18,134.72,3,19.53,35,1.07,37.35382,-118.39,burning
5831,15.6,22.9,3.62,0.32,57.7,130.35,2,22.95,78,0.56,41.526909,31.937496,agricultural
5832,5.23,17.43,0.5,0.75,80.06,76.62,2,19.36,67,0.23,36.985802,-121.993103,unknown
5833,5.4,18.14,0.55,0.79,81.24,76.64,2,20.07,61,1.21,36.694698,-121.6222,unknown
5835,5.95,16.86,0.75,0.97,86.33,80.3,2,20.77,48,1.68,36.209202,-121.126099,unknown
5836,6.03,15.82,0.7,0.86,90.08,83.77,2,20.11,56,0.61,36.8442,-121.361099,unknown
5837,0.51,0.94,0.76,0.32,43.66,98.34,1,32.18,63,2.42,25.686944,-80.686944,natural
5838,13.38,14.74,1.29,0.36,127.73,107.54,3,10.17,41,0.97,37.784396,-119.073644,unknown
5841,13.38,14.74,1.29,0.36,127.73,107.54,3,10.17,41,0.97,37.784418,-119.073622,unknown
5844,22.4,23.85,1.67,0.32,130.12,129.73,3,13.44,41,1.16,37.56677,-118.74203,burning
5845,13.38,14.74,1.29,0.36,127.73,107.54,3,10.17,41,0.97,37.780845,-119.072742,unknown
5849,13.58,19.52,3.96,2.14,62.25,128.02,2,29.95,65,1.35,41.063062,29.064458,vehicular
5850,0.5,1.15,0.16,0.13,60.72,106.99,2,10.0,75,0.41,61.599,-149.104,natural
5851,13.38,14.74,1.29,0.36,127.73,107.54,3,10.17,41,0.97,37.784085,-119.073322,unknown
5855,13.38,14.74,1.29,0.36,127.73,107.54,3,10.17,41,0.97,37.777798,-119.073923,unknown
5858,3.02,3.22,2.13,0.09,60.8,113.32,2,19.09,75,1.82,45.013611,-93.272049,unknown
5859,15.94,16.59,1.87,0.16,112.42,114.44,3,18.55,68,1.16,47.808226,-117.34327,burning
5861,7.9,9.13,0.91,0.33,128.3,93.55,3,13.83,38,0.89,38.257452,-119.218676,unknown
5863,7.9,9.13,0.91,0.33,128.3,93.55,3,13.83,38,0.89,38.257613,-119.218504,unknown
5864,6.57,7.52,2.19,0.07,26.17,110.31,1,20.71,83,1.6,56.5102029995063,27.333369,unknown
5868,7.9,9.13,0.91,0.33,128.3,93.55,3,13.83,38,0.89,38.257774,-119.218376,unknown
5871,7.08,9.0,4.36,0.86,54.97,116.45,1,14.21,91,1.13,48.9477,-122.1471,unknown
5872,16.05,16.98,2.11,0.3,72.79,129.07,2,14.44,66,1.58,45.735931,-121.488398,unknown
5873,2.19,3.51,0.73,0.41,70.65,92.88,2,15.54,91,0.32,46.66186,-123.7916,natural
5874,7.9,9.13,0.91,0.33,128.3,93.55,3,13.83,38,0.89,38.257602,-119.218612,unknown
5876,5.0,5.3,2.58,0.87,77.44,115.87,2,17.81,57,2.72,40.27886,-82.67956,unknown
5877,5.57,7.45,3.91,1.83,69.62,103.44,2,16.27,82,0.89,47.498535,-122.278385,industrial
5878,5.01,6.8,3.99,1.65,66.62,104.44,2,16.13,85,0.69,47.2875,-122.2144,industrial
5885,7.9,9.13,0.91,0.33,128.3,93.55,3,13.83,38,0.89,38.257645,-119.218354,unknown
5891,7.9,9.13,0.91,0.33,128.3,93.55,3,13.83,38,0.89,38.257527,-119.218912,unknown
5897,7.9,9.13,0.91,0.33,128.3,93.55,3,13.83,38,0.89,38.257517,-119.219298,unknown
5898,6.08,8.5,1.55,0.33,114.38,90.5,3,21.27,36,0.06,39.4398,-121.071255,unknown
5900,6.08,8.5,1.55,0.33,114.38,90.5,3,21.27,36,0.06,39.43977,-121.071138,unknown
5902,10.36,15.61,3.68,2.04,63.98,120.08,2,29.8,64,0.22,40.998889,28.826667,industrial
5903,14.65,15.69,1.52,0.3,88.93,116.45,2,13.03,63,1.71,47.76863,-120.664494,burning
5904,3.24,7.92,0.46,0.61,76.03,78.47,2,20.15,51,0.61,38.50723,-122.471488,natural
5905,6.67,8.64,1.57,0.64,129.21,92.65,3,13.71,45,1.05,38.933111,-119.971733,unknown
5906,3.24,7.92,0.46,0.61,76.03,78.47,2,20.15,51,0.61,38.50708,-122.471423,natural
5909,6.08,8.5,1.55,0.33,114.38,90.5,3,21.27,36,0.06,39.439695,-121.071224,unknown
5910,7.9,9.13,0.91,0.33,128.3,93.55,3,13.83,38,0.89,38.264694,-119.223783,unknown
5911,6.67,8.64,1.57,0.64,129.21,92.65,3,13.71,45,1.05,38.933219,-119.971797,unknown
5915,14.65,15.69,1.52,0.3,88.93,116.45,2,13.03,63,1.71,47.768544,-120.66458,burning
5916,3.24,7.92,0.46,0.61,76.03,78.47,2,20.15,51,0.61,38.507069,-122.471595,natural
5921,91.77,94.86,22.14,13.03,35.66,203.72,5,25.38,88,1.21,30.5489,117.04859999999998,vehicular
5922,3.24,7.92,0.46,0.61,76.03,78.47,2,20.15,51,0.61,38.506984,-122.471702,natural
5923,13.54,43.04,6.48,1.98,71.07,102.21,2,28.1,59,3.96,32.024722,34.911755,vehicular
5924,9.69,10.8,1.93,0.43,79.2,110.23,2,13.31,67,2.14,47.197523,-120.958207,unknown
5927,6.08,8.5,1.55,0.33,114.38,90.5,3,21.27,36,0.06,39.439716,-121.071053,unknown
5931,3.24,7.92,0.46,0.61,76.03,78.47,2,20.15,51,0.61,38.506866,-122.471552,natural
5934,3.24,7.92,0.46,0.61,76.03,78.47,2,20.15,51,0.61,38.506726,-122.47153,natural
5935,3.24,7.92,0.46,0.61,76.03,78.47,2,20.15,51,0.61,38.507338,-122.471616,natural
5937,3.24,7.92,0.46,0.61,76.03,78.47,2,20.15,51,0.61,38.506554,-122.471445,natural
5938,3.42,3.62,0.99,0.17,6.24,195.99,1,26.95,95,0.85,18.564721437399,99.011144750057,natural
5939,1.48,6.59,0.16,0.16,27.88,91.69,1,32.69,63,5.24,18.431194,-66.141694,natural
5940,9.69,10.8,1.93,0.43,79.2,110.23,2,13.31,67,2.14,47.197727,-120.958078,unknown
5941,2.75,3.99,0.68,0.4,66.13,95.2,2,22.74,80,2.86,33.5853,-101.78698,natural
5943,97.28,101.67,9.75,6.6,31.6,240.1,5,23.02,91,7.21,31.3839,118.4022,vehicular
5945,79.95,82.87,11.67,8.25,37.8,198.39,5,23.1,95,1.27,30.66,117.49,vehicular
5946,166.28,172.88,22.43,15.82,20.96,399.55,5,23.67,90,7.5,31.6411,118.4828,vehicular
5947,155.1,161.6,14.6,11.11,32.05,372.86,5,23.58,93,6.39,31.7133,118.64390000000002,vehicular
5948,166.28,172.88,22.43,15.82,20.96,399.55,5,23.86,90,7.25,31.6928,118.48,vehicular
5949,166.28,172.88,22.43,15.82,20.96,399.55,5,24.03,90,6.78,31.750599999999995,118.5106,vehicular
5956,13.38,14.74,1.29,0.36,127.73,107.54,3,10.17,41,0.97,37.784128,-119.074073,unknown
5957,6.67,8.64,1.57,0.64,129.21,92.65,3,13.71,45,1.05,38.933122,-119.972098,unknown
5960,6.67,8.64,1.57,0.64,129.21,92.65,3,13.71,45,1.05,38.933648,-119.974802,unknown
5961,13.38,14.74,1.29,0.36,127.73,107.54,3,10.17,41,0.97,37.784407,-119.073472,unknown
5962,6.67,8.64,1.57,0.64,129.21,92.65,3,13.71,45,1.05,38.933101,-119.971948,unknown
5966,13.38,14.74,1.29,0.36,127.73,107.54,3,10.17,41,0.97,37.784504,-119.073515,unknown
5967,5.97,6.65,8.06,0.86,50.12,154.13,1,20.62,45,2.59,39.109951,-76.433073,industrial
5968,6.67,8.64,1.57,0.64,129.21,92.65,3,13.71,45,1.05,38.932993,-119.971733,unknown
5969,10.6,14.28,2.08,2.44,81.98,107.93,2,29.7,47,2.25,40.08089,29.50024,industrial
5982,13.52,14.26,3.67,0.18,103.63,124.41,3,17.41,52,1.15,48.088778,-119.784493,unknown
5984,7.9,9.13,0.91,0.33,128.3,93.55,3,13.83,38,0.89,38.257774,-119.217947,unknown
5985,13.38,14.74,1.29,0.36,127.73,107.54,3,10.17,41,0.97,37.78459,-119.073772,unknown
5986,3.24,7.92,0.46,0.61,76.03,78.47,2,20.15,51,0.61,38.506984,-122.471509,natural
5987,13.38,14.74,1.29,0.36,127.73,107.54,3,10.17,41,0.97,37.784075,-119.073687,unknown
5989,13.38,14.74,1.29,0.36,127.73,107.54,3,10.17,41,0.97,37.784783,-119.073558,unknown
5990,13.38,14.74,1.29,0.36,127.73,107.54,3,10.17,41,0.97,37.783828,-119.073687,unknown
5991,9.69,10.8,1.93,0.43,79.2,110.23,2,13.31,67,2.14,47.197802,-120.957692,unknown
5992,10.43,12.6,1.59,1.21,59.95,104.28,2,13.93,65,3.12,-32.92575251639,-71.511307954788,unknown
5993,5.37,7.7,3.38,0.45,54.62,85.19,1,25.52,84,0.02,41.00598984862633,39.71232186011893,unknown
5994,2.41,4.09,0.37,0.13,66.4,105.76,2,22.07,28,4.1,-1.28156,36.81883,natural
6001,5.97,6.96,0.89,0.18,103.13,84.04,3,18.57,40,0.32,39.621462,-119.718738,unknown
6003,9.69,10.8,1.93,0.43,79.2,110.23,2,13.31,67,2.14,47.197523,-120.958207,unknown
6004,13.38,14.74,1.29,0.36,127.73,107.54,3,10.17,41,0.97,37.784278,-119.073343,unknown
6005,1.17,1.83,0.57,0.11,88.73,82.36,2,18.25,71,2.42,44.80353,-106.961763,natural
6008,9.69,10.8,1.93,0.43,79.2,110.23,2,13.31,67,2.14,47.19704,-120.95683,unknown
6023,0.91,2.61,0.87,0.35,21.7,79.11,1,28.64,81,4.13,12.708296915688,101.16605097922998,natural
6024,7.9,9.13,0.91,0.33,128.3,93.55,3,13.83,38,0.89,38.257785,-119.218268,unknown
6027,14.3,14.9,1.05,0.11,110.14,107.48,3,17.31,52,2.11,47.24126,-119.84595,unknown
6034,2.98,6.72,0.54,0.63,74.4,78.91,2,17.55,41,0.86,38.8303,-122.722,natural
6035,9.28,11.0,1.11,1.37,67.76,95.87,2,13.41,69,2.74,-32.794968417299,-71.496099073086,unknown
6048,0.5,0.5,1.61,0.03,49.4,101.78,1,9.67,66,2.63,44.270093,-71.303821,natural
6079,11.32,17.28,3.82,1.79,60.88,124.32,2,30.12,68,1.09,41.06596,28.99446,industrial
6107,9.78,13.98,2.02,2.6,81.05,107.14,2,30.0,47,1.8,40.18565,29.08049,industrial
6108,11.32,17.28,3.82,1.79,60.88,124.32,2,29.94,70,1.37,41.09233,28.97478,industrial
6109,18.35,24.19,4.9,2.36,66.83,141.46,2,23.82,78,2.07,41.13075,30.00658,vehicular
6117,8.99,19.63,3.87,1.44,68.39,101.03,2,29.23,30,0.71,36.5089258171877,-4.86463053355266,unknown
6118,5.26,18.5,4.59,2.68,75.5,96.24,2,28.23,52,6.94,37.190329999720134,-6.904530000297512,industrial
6119,4.74,15.4,3.84,2.26,76.78,97.5,2,35.02,18,5.69,37.3590481112293,-6.67865166738376,industrial
6123,13.99,22.98,2.05,2.34,90.64,118.23,2,29.36,36,4.94,40.849306,26.637056,industrial
6124,14.86,22.1,6.12,2.05,62.91,132.64,2,28.64,45,1.3,40.348103,27.97499,vehicular
6125,10.43,16.04,3.34,1.24,66.22,117.19,2,29.53,36,2.21,41.39841,27.345880000000005,agricultural
6126,9.78,13.98,2.02,2.6,81.05,107.14,2,29.97,47,1.9,40.19572,29.04588,industrial
6128,11.32,17.28,3.82,1.79,60.88,124.32,2,29.38,67,1.08,41.10197,28.87202,industrial
6129,13.09,17.17,2.44,1.84,85.85,113.57,2,28.86,50,1.26,40.77101,30.0077,industrial
6130,13.51,18.63,3.58,2.31,68.08,123.52,2,28.37,57,1.97,40.98447,29.26881,industrial
6131,15.35,19.67,2.97,2.72,82.47,125.26,2,27.58,42,5.4,39.90395,30.05295,industrial
6133,12.75,16.87,2.57,1.91,82.43,114.17,2,29.6,48,0.89,40.70417,29.88448,industrial
6134,12.41,16.56,2.7,1.99,78.86,114.73,2,26.83,49,0.95,40.72597,29.79463,industrial
6135,12.06,16.26,2.84,2.07,75.13,115.26,2,29.49,56,1.37,40.70058,29.50785,industrial
6136,13.73,17.74,2.38,1.81,87.42,113.95,2,29.39,56,2.86,40.79072,30.39692,industrial
6137,10.88,16.68,3.18,0.79,49.96,118.49,2,29.56,57,1.16,41.089333,28.255444,agricultural
6138,0.5,0.5,0.66,0.05,54.94,101.32,1,14.89,91,4.41,45.452318,-73.240116,natural
6139,14.37,18.31,2.32,1.79,88.96,114.32,2,29.39,56,2.86,40.7693,30.409900000000004,industrial
6140,15.93,24.61,3.68,1.37,65.75,122.26,2,30.31,35,3.73,40.02925,27.0498,agricultural
6143,7.74,8.26,3.31,0.89,64.96,128.63,2,23.9,65,2.92,36.804669,-94.725024,unknown
6144,9.38,13.87,2.48,2.56,76.3,109.75,2,29.8,45,1.92,40.22337,28.87154,industrial
6145,13.89,22.11,2.18,1.98,80.41,119.28,2,27.65,54,4.54,40.417294,27.107311,industrial
6146,11.17,17.08,3.61,1.45,57.23,122.37,2,29.37,65,1.05,41.09552,28.78986,agricultural
6147,11.32,17.28,3.82,1.79,60.88,124.32,2,30.0,64,0.25,41.00245,28.83866,industrial
6148,14.04,22.03,1.3,1.34,81.41,122.78,2,30.78,29,5.44,41.65914,26.53732,agricultural
6149,18.11,24.01,4.25,2.84,64.95,135.33,2,28.54,71,2.98,41.17046,29.56336,vehicular
6150,12.75,16.87,2.57,1.91,82.43,114.17,2,28.4,50,0.83,40.76811,29.93812,industrial
6151,13.58,19.52,3.96,2.14,62.25,128.02,2,29.91,64,0.75,41.02705,29.02489,vehicular
6152,13.58,19.52,3.96,2.14,62.25,128.02,2,28.9,61,1.07,41.02442,29.099730000000005,vehicular
6153,14.26,23.69,2.05,2.19,92.54,116.64,2,27.73,51,5.02,40.40307,26.77063,industrial
6154,11.24,16.6,4.4,0.79,43.04,118.57,2,28.58,47,3.33,41.31835,27.98018,vehicular
6155,91.77,94.86,22.14,13.03,35.66,203.72,5,25.54,88,1.21,30.5119,117.0331,vehicular
6156,12.15,18.48,3.91,1.47,64.17,120.43,2,25.13,63,1.25,40.48972,27.97861,vehicular
6158,11.17,17.08,3.61,1.45,57.23,122.37,2,29.19,65,0.38,41.02028,28.66955,agricultural
6159,10.09,14.79,3.27,2.16,69.31,114.57,2,24.81,69,1.39,40.52935,28.78459,industrial
6161,3.87,4.12,1.46,0.38,62.24,161.6,2,17.54,78,0.53,59.31713213999999,18.04878744,natural
6163,25.27,28.48,4.09,3.56,39.62,119.15,3,21.92,92,1.27,30.2756,118.13710000000002,vehicular
6164,16.35,20.12,2.65,2.28,35.03,111.18,2,22.58,96,0.51,29.696300000000004,118.2903,industrial
